SKU,Amazon Sync (Na) FNSKU,Shop Elan Amazon (Na) FNSKU,UPC,Title,Primary Supplier,Brand,Available Quantity,On Hand,Pending (Ready to Ship),Pending (Payment),Reserve,Hold Quantity,Client
VCL5754_B_XL,,,8.40E+11,Anoki Strapless Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL6102_W_XS,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,13,13,0,0,0,0,Shop Elan
VCL6102_W_S,,,8.45E+11,Kehlani Kimono,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL6102_W_M,,,8.45E+11,Kehlani Kimono,Shop Elan,Shop Elan,5,5,0,0,0,0,Shop Elan
VCL6102_W_L,,,8.45E+11,Kehlani Kimono,Shop Elan,Shop Elan,18,18,0,0,0,0,Shop Elan
VCL6102_W_XL,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,19,19,0,0,0,0,Shop Elan
VCL6102_B_XS,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,10,10,0,0,0,0,Shop Elan
VCL6102_B_S,,,8.45E+11,Kehlani Kimono,Shop Elan,Shop Elan,20,20,0,0,0,0,Shop Elan
VCL6102_B_M,,,8.45E+11,Kehlani Kimono,Shop Elan,Shop Elan,5,5,0,0,0,0,Shop Elan
VCL6102_B_L,,,8.45E+11,Kehlani Kimono,Shop Elan,Shop Elan,22,22,0,0,0,0,Shop Elan
VCL6102_B_XL,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL6102_AQ_XS,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,3,3,0,0,0,0,Shop Elan
VCL6102_AQ_S,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL6102_AQ_M,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,5,5,0,0,0,0,Shop Elan
VCL6102_AQ_L,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,12,12,0,0,0,0,Shop Elan
VCL6102_AQ_XL,,,8.40E+11,Kehlani Kimono,Shop Elan,Shop Elan,5,5,0,0,0,0,Shop Elan
VCL6102_PK_XS,,,1.97E+11,Kehlani Kimono,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL6102_PK_S,,,1.97E+11,Kehlani Kimono,Shop Elan,Shop Elan,1,1,0,0,0,0,Shop Elan
VCL6102_PK_M,,,1.97E+11,Kehlani Kimono,Shop Elan,Shop Elan,6,6,0,0,0,0,Shop Elan
VCL6102_PK_L,,,1.97E+11,Kehlani Kimono,Shop Elan,Shop Elan,8,8,0,0,0,0,Shop Elan
VCL6102_PK_XL,,,1.97E+11,Kehlani Kimono,Shop Elan,Shop Elan,3,3,0,0,0,0,Shop Elan
VP9024_OL-S_O/S,,,8.40E+11,Camari Kaftan,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VP9024_OL-SAFARI_O/S,,,8.40E+11,Camari Kaftan,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_AZ-S_XS,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_AZ-S_S,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_AZ-S_M,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_AZ-S_L,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_AZ-S_XL,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_B-S_XS,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_B-S_S,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_B-S_M,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_B-S_L,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS10454_B-S_XL,,,8.40E+11,Aziza Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_AZ-S_XS,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_AZ-S_S,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_AZ-S_M,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_AZ-S_L,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_AZ-S_XL,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_B-S_XS,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_B-S_S,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_B-S_M,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_B-S_L,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS2270_B-S_XL,,,8.40E+11,Alma Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_AZ-S_XS,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_AZ-S_S,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_AZ-S_M,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_AZ-S_L,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_AZ-S_XL,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_B-S_XS,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_B-S_S,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_B-S_M,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_B-S_L,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VSS5654_B-S_XL,,,8.40E+11,Aleka Midi Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_BML-S_XS,,,8.40E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_BML-S_S,,,8.45E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_BML-S_M,,,8.45E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_BML-S_L,,,8.45E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_BML-S_XL,,,8.40E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_WRO-S_XS,,,8.40E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_WRO-S_S,,,8.40E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_WRO-S_M,,,8.40E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_WRO-S_L,,,8.40E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS10454_WRO-S_XL,,,8.40E+11,Coral Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_BML-S_XS,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_BML-S_S,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_BML-S_M,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_BML-S_L,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_BML-S_XL,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_WRO-S_XS,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_WRO-S_S,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_WRO-S_M,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_WRO-S_L,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CTS2273_WRO-S_XL,,,8.40E+11,Cory Pant,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_W_XS,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_W_S,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,9,9,0,0,0,0,Shop Elan
VCL4078_W_M,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,20,20,0,0,0,0,Shop Elan
VCL4078_W_L,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,26,26,0,0,0,0,Shop Elan
VCL4078_W_XL,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_RO_XS,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,4,4,0,0,0,0,Shop Elan
VCL4078_RO_S,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,6,6,0,0,0,0,Shop Elan
VCL4078_RO_M,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,1,1,0,0,0,0,Shop Elan
VCL4078_RO_L,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,4,4,0,0,0,0,Shop Elan
VCL4078_RO_XL,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_AZ_XS,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_AZ_S,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_AZ_M,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_AZ_L,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_AZ_XL,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_B_XS,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_B_S,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,26,26,0,0,0,0,Shop Elan
VCL4078_B_M,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,12,12,0,0,0,0,Shop Elan
VCL4078_B_L,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,14,14,0,0,0,0,Shop Elan
VCL4078_B_XL,,,8.45E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_J_XS,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_J_S,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_J_M,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_J_L,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_J_XL,,,8.40E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_OR_XS,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_OR_S,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_OR_M,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,1,1,0,0,0,0,Shop Elan
VCL4078_OR_L,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,8,8,0,0,0,0,Shop Elan
VCL4078_OR_XL,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,5,5,0,0,0,0,Shop Elan
VCL4078_PK_XS,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,1,1,0,0,0,0,Shop Elan
VCL4078_PK_S,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
VCL4078_PK_M,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,3,3,0,0,0,0,Shop Elan
VCL4078_PK_L,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,6,6,0,0,0,0,Shop Elan
VCL4078_PK_XL,,,1.97E+11,Kahula Mini Skirt,Shop Elan,Shop Elan,3,3,0,0,0,0,Shop Elan
SWV5772_B_S,,,8.40E+11,Aries Dress,Shop Elan,Shop Elan,1,1,0,0,0,0,Shop Elan
SWV5772_B_M,,,8.40E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_B_L,,,8.40E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_CRLCRL-COM_XS,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_CRLCRL-COM_S,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_CRLCRL-COM_M,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_CRLCRL-COM_L,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,1,1,0,0,0,0,Shop Elan
SWV5772_CRLCRL-COM_XL,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_WNA-COMBO_XS,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_WNA-COMBO_S,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_WNA-COMBO_M,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_WNA-COMBO_L,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
SWV5772_WNA-COMBO_XL,,,1.97E+11,Aries Dress,Shop Elan,Shop Elan,1,1,0,0,0,0,Shop Elan
LT10758_W_S,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_W_M,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_W_L,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_KGR_S,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_KGR_M,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_KGR_L,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_TE_S,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_TE_M,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_TE_L,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_OR_S,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_OR_M,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_OR_L,,,1.97E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_PK_XS,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_PK_S,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_PK_M,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_PK_L,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_PK_XL,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_LM_XS,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_LM_S,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_LM_M,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_LM_L,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10758_LM_XL,,,8.40E+11,Lexy Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_PK_XS,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_PK_S,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_PK_M,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_PK_L,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_PK_XL,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_LM_XS,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_LM_S,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_LM_M,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_LM_L,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT10830_LM_XL,,,8.40E+11,Lev Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_IV_XS,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_IV_S,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_IV_M,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_IV_L,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_IV_XL,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_KGR_S,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_KGR_M,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_KGR_L,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_OR_S,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_OR_M,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_OR_L,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_TE_S,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_TE_M,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_TE_L,,,1.97E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_PK_XS,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_PK_S,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_PK_M,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_PK_L,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_PK_XL,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_LM_XS,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_LM_S,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_LM_M,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_LM_L,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT3116_LM_XL,,,8.40E+11,Leigh Short,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT7292_KGR_S,,,1.97E+11,Lani Romper,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT7292_KGR_M,,,1.97E+11,Lani Romper,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT7292_KGR_L,,,1.97E+11,Lani Romper,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT7292_LM_XS,,,8.40E+11,Lani Romper,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT7292_LM_S,,,8.40E+11,Lani Romper,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT7292_LM_M,,,8.40E+11,Lani Romper,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT7292_LM_L,,,8.40E+11,Lani Romper,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
LT7292_LM_XL,,,8.40E+11,Lani Romper,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_SO_XS,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_SO_S,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_SO_M,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_SO_L,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_SO_XL,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_CP_XS,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_CP_S,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_CP_M,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_CP_L,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_CP_XL,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_B_XS,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_B_S,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_B_M,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_B_L,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8166_B_XL,,,8.40E+11,Cassie Button Down Shacket,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_SO_XS,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_SO_S,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_SO_M,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_SO_L,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_SO_XL,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_NV_XS,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_NV_S,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_NV_M,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_NV_L,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_NV_XL,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_B_XS,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_B_S,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_B_M,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_B_L,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CD8167_B_XL,,,8.40E+11,Conway Corduroy Blazer,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CFP10888_SPBL-PAIS_XS,,,8.40E+11,Crystal Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CFP10888_SPBL-PAIS_S,,,8.40E+11,Crystal Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CFP10888_SPBL-PAIS_M,,,8.40E+11,Crystal Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CFP10888_SPBL-PAIS_L,,,8.40E+11,Crystal Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CFP10888_SPBL-PAIS_XL,,,8.40E+11,Crystal Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
CFP10888_CO-PAIS_XS,,,8.40E+11,Crystal Top,Shop Elan,Shop Elan,0,0,0,0,0,0,Shop Elan
